New track in update: 'HARM1'
New track in update: 'HARM2'
New track in update: 'HARM3'
Differences found in track 'PART DRUMS':
Time: 3840, added: TOM GEMS PAD 2
Time: 3960, added: TOM GEMS PAD 2
Time: 4320, added: TOM GEMS PAD 2
Time: 4440, added: TOM GEMS PAD 2
Time: 4800, added: TOM GEMS PAD 2
Time: 4920, added: TOM GEMS PAD 2
Time: 5040, added: TOM GEMS PAD 3
Time: 5160, added: TOM GEMS PAD 3
Time: 5280, added: TOM GEMS PAD 3
Time: 5400, added: TOM GEMS PAD 3
Time: 5520, added: TOM GEMS PAD 3
Time: 5640, added: TOM GEMS PAD 3
Time: 6000, added: TOM GEMS PAD 2
Time: 6120, added: TOM GEMS PAD 2
Time: 6480, added: TOM GEMS PAD 2
Time: 6600, added: TOM GEMS PAD 2
Time: 6960, added: TOM GEMS PAD 3
Time: 7080, added: TOM GEMS PAD 3
Time: 7200, added: TOM GEMS PAD 3
Time: 7320, added: TOM GEMS PAD 3
Time: 7680, added: TOM GEMS PAD 2
Time: 7800, added: TOM GEMS PAD 2
Time: 8160, added: TOM GEMS PAD 2
Time: 8280, added: TOM GEMS PAD 2
Time: 8640, added: TOM GEMS PAD 2
Time: 8760, added: TOM GEMS PAD 2
Time: 8880, added: TOM GEMS PAD 3
Time: 9000, added: TOM GEMS PAD 3
Time: 9119, added: EXPERT Kick
Time: 9119, added: MEDIUM Blue
Time: 9119, added: HARD Blue
Time: 9119, added: EXPERT Blue
Time: 9119, added: TOM GEMS PAD 3
Time: 9120, removed: EXPERT Kick
Time: 9120, removed: EXPERT Blue
Time: 9120, removed: MEDIUM Blue
Time: 9120, removed: HARD Blue
Time: 9239, added: EXPERT Kick
Time: 9239, added: MEDIUM Blue
Time: 9239, added: HARD Blue
Time: 9239, added: EXPERT Blue
Time: 9239, added: TOM GEMS PAD 3
Time: 9240, removed: EXPERT Kick
Time: 9240, removed: EXPERT Blue
Time: 9240, removed: MEDIUM Blue
Time: 9240, removed: HARD Blue
Time: 9360, added: TOM GEMS PAD 3
Time: 9480, added: TOM GEMS PAD 3
Time: 9840, added: TOM GEMS PAD 2
Time: 9960, added: TOM GEMS PAD 2
Time: 10320, added: TOM GEMS PAD 2
Time: 10440, added: TOM GEMS PAD 2
Time: 10800, added: TOM GEMS PAD 3
Time: 10920, added: TOM GEMS PAD 3
Time: 11040, added: TOM GEMS PAD 3
Time: 11160, added: TOM GEMS PAD 3
Time: 11520, added: TOM GEMS PAD 2
Time: 11640, added: TOM GEMS PAD 2
Time: 12000, added: TOM GEMS PAD 2
Time: 12120, added: TOM GEMS PAD 2
Time: 12480, added: TOM GEMS PAD 2
Time: 12600, added: TOM GEMS PAD 2
Time: 12720, added: TOM GEMS PAD 3
Time: 12840, added: TOM GEMS PAD 3
